participant_id,age,gender,employment_status,city_tier,monthly_income,FL1,FL2,FL3,FL4,FL5,IB1,IB2,IB3,IB4,IB5,SS1,SS2,SS3,SS4,SD1,SD2,SD3,SD4,SD5,BH1,BH2,BH3,BH4,essential_expenses,discretionary_expenses,monthly_savings,debt_payment,total_expenses,savings_rate,expense_to_income_ratio,financial_literacy_score,impulse_buying_score,stress_spending_score,saving_discipline_score,budgeting_habit_score
FB0322,22,Female,Unemployed,Tier 1,120000.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,4.0,,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,50179.0,21895.0,5226.0,10722.0,82796.0,0.044,0.69,2.0,3.6,3.3333333333333335,3.2,3.0
FB0323,19,Male,Freelancer,Tier 1,120000.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,52291.0,500.0,29622.0,0.0,52791.0,0.247,0.44,3.4,2.0,1.0,3.6,3.25
FB0324,18,Female,Intern,Tier 2,120000.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,32058.0,11877.0,18256.0,4163.0,48098.0,0.152,0.401,2.8,3.4,1.5,2.8,3.0
FB0325,27,Female,Student,Tier 3,98994.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,27037.0,14374.0,24296.0,4182.0,45593.0,0.245,0.461,3.6,2.4,3.75,3.8,4.25
FB0326,23,Male,Student,Tier 3,120000.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,51364.0,14935.0,19047.0,4384.0,70683.0,0.159,0.589,2.6,2.8,2.5,2.8,2.5
FB0327,28,Female,Student,Tier 1,120000.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,64793.0,21618.0,396.0,7734.0,94145.0,0.003,0.785,3.2,3.0,4.0,1.0,2.0
FB0328,26,Female,Full-time Employee,Tier 3,120000.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,39525.0,34800.0,26908.0,18597.0,92922.0,0.224,0.774,2.4,3.6,4.75,4.8,4.0
FB0329,27,Male,Student,Tier 2,113858.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,35524.0,8758.0,29506.0,0.0,44282.0,0.259,0.389,2.8,2.0,1.25,4.6,3.0
FB0330,23,Female,Student,Tier 3,120000.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,37511.0,34934.0,25624.0,13879.0,86324.0,0.214,0.719,3.8,3.6,4.0,3.8,3.5
FB0331,27,Female,Unemployed,Tier 1,57004.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,27338.0,12452.0,18112.0,3884.0,43674.0,0.318,0.766,4.4,4.0,3.0,4.4,3.5
FB0332,31,Male,Full-time Employee,Tier 1,120000.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,44735.0,10020.0,15882.0,773.0,55528.0,0.132,0.463,2.0,2.6,1.75,3.2,1.5
FB0333,26,Female,Full-time Employee,Tier 1,120000.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,47556.0,26398.0,29651.0,6931.0,80885.0,0.247,0.674,2.4,3.2,2.5,4.4,4.75
FB0334,31,Male,Student,Tier 2,120000.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,30195.0,13068.0,21154.0,3435.0,46698.0,0.176,0.389,3.8,2.6,3.25,2.8,4.0
FB0335,24,Female,Intern,Tier 2,120000.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,36857.0,11978.0,9807.0,3208.0,52043.0,0.082,0.434,2.8,4.0,1.25,2.4,2.75
FB0336,29,Male,Student,Tier 3,111722.0,5.0,,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,30486.0,12227.0,28985.0,0.0,42713.0,0.259,0.382,3.5,2.8,1.75,3.4,2.25
FB0337,18,Male,Intern,Tier 1,120000.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,47718.0,500.0,30429.0,0.0,48218.0,0.254,0.402,3.2,1.8,1.0,3.8,3.75
FB0338,33,Female,Intern,Tier 1,120000.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,31785.0,6303.0,35747.0,0.0,38088.0,0.298,0.317,4.4,1.8,1.5,4.0,4.0
FB0339,20,Male,Full-time Employee,Tier 2,120000.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,48332.0,8933.0,23270.0,0.0,57265.0,0.194,0.477,3.2,2.6,2.25,3.0,3.0
FB0340,18,Female,Student,Tier 1,120000.0,2.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,69876.0,33110.0,17490.0,10219.0,113205.0,0.146,0.943,2.4,3.6,4.75,2.4,3.5
FB0341,18,Male,Student,Tier 2,59787.0,3.0,3.0,,2.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,33281.0,16607.0,1044.0,5063.0,54951.0,0.017,0.919,2.5,4.6,2.25,1.6,3.25
FB0342,26,Male,Unemployed,Tier 1,91247.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,29221.0,14296.0,15023.0,5718.0,49235.0,0.165,0.54,1.8,3.6,3.0,3.0,2.25
FB0343,27,Female,Unemployed,Tier 1,120000.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,55022.0,24208.0,12033.0,2691.0,81921.0,0.1,0.683,3.0,3.6,2.0,2.0,3.5
FB0344,33,Female,Intern,Tier 1,120000.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,63433.0,24770.0,26334.0,13821.0,102024.0,0.219,0.85,3.2,3.2,3.5,2.8,3.75
FB0345,25,Female,Intern,Tier 1,120000.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,,5.0,49262.0,20198.0,43497.0,0.0,69460.0,0.362,0.579,3.4,2.4,1.75,4.4,4.666666666666667
FB0346,22,Male,Full-time Employee,Tier 1,120000.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,51852.0,39276.0,5795.0,18424.0,109552.0,0.048,0.913,2.6,4.8,3.75,3.2,3.5
FB0347,21,Female,Full-time Employee,Tier 2,120000.0,4.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,68872.0,10650.0,40125.0,291.0,79813.0,0.334,0.665,3.8,2.75,2.75,2.6,3.75
FB0348,19,Female,Full-time Employee,Tier 1,120000.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,46808.0,24777.0,10460.0,9046.0,80631.0,0.087,0.672,1.6,2.6,4.0,2.6,3.0
FB0349,31,Female,Intern,Tier 1,120000.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,,3.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,41289.0,21183.0,13199.0,7520.0,69992.0,0.11,0.583,2.6,3.0,3.5,2.4,2.75
FB0350,22,Female,Student,Tier 2,100642.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,46310.0,27286.0,11030.0,6950.0,80546.0,0.11,0.8,2.8,3.0,4.25,3.2,2.75
FB0351,18,Female,Freelancer,Tier 3,120000.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,24843.0,12573.0,27931.0,4786.0,42202.0,0.233,0.352,3.6,3.0,2.0,3.4,1.75
FB0352,19,Female,Full-time Employee,Tier 1,120000.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,58751.0,41978.0,22565.0,19531.0,120260.0,0.188,1.002,3.6,4.0,4.25,3.6,3.5
FB0353,23,Male,Student,Tier 1,120000.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,35470.0,11234.0,38642.0,0.0,46704.0,0.322,0.389,2.6,2.8,2.75,4.2,3.75
FB0354,22,Female,Student,Tier 1,120000.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,56525.0,26926.0,26342.0,9547.0,92998.0,0.22,0.775,3.8,3.6,2.75,3.6,3.25
FB0355,24,Male,Student,Tier 1,84705.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,39058.0,21874.0,18755.0,9184.0,70116.0,0.221,0.828,4.0,3.0,4.0,3.4,3.25
FB0356,25,Male,Full-time Employee,Tier 3,120000.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,39429.0,21313.0,19254.0,0.0,60742.0,0.16,0.506,2.0,2.4,4.0,3.0,2.5
FB0357,23,Male,Student,Tier 1,120000.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,40885.0,18782.0,28619.0,10913.0,70580.0,0.238,0.588,3.0,3.6,3.5,3.4,4.0
FB0358,27,Female,Student,Tier 2,120000.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,35853.0,30721.0,40225.0,5812.0,72386.0,0.335,0.603,3.8,3.8,4.0,4.0,3.5
FB0359,23,Male,Freelancer,Tier 2,120000.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,48518.0,20273.0,1446.0,11583.0,80374.0,0.012,0.67,2.6,3.8,3.5,1.4,2.75
FB0360,30,Male,Full-time Employee,Tier 1,120000.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,62981.0,9577.0,28545.0,5299.0,77857.0,0.238,0.649,2.6,3.0,2.5,3.0,3.75
FB0361,21,Male,Freelancer,Tier 1,120000.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,47815.0,8193.0,18451.0,5501.0,61509.0,0.154,0.513,2.4,2.0,2.0,3.2,1.75
FB0362,23,Male,Full-time Employee,Tier 2,120000.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,41093.0,23052.0,35259.0,7622.0,71767.0,0.294,0.598,2.8,2.4,3.75,3.6,2.5
FB0363,18,Female,Unemployed,Tier 3,91565.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,35030.0,16204.0,8293.0,488.0,51722.0,0.091,0.565,3.6,2.8,2.75,2.6,4.0
FB0364,22,Female,Intern,Tier 1,120000.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,44854.0,19347.0,10147.0,10426.0,74627.0,0.085,0.622,3.4,4.4,2.75,2.8,2.5
FB0365,23,Male,Student,Tier 2,120000.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,3.0,66911.0,31019.0,33194.0,7924.0,105854.0,0.277,0.882,3.0,3.2,3.0,4.6,2.75
FB0366,22,Male,Student,Tier 1,120000.0,3.0,3.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,61331.0,27010.0,2440.0,5092.0,93433.0,0.02,0.779,2.4,3.0,4.25,2.4,1.25
FB0367,19,Female,Student,Tier 1,120000.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,70337.0,27114.0,23892.0,6337.0,103788.0,0.199,0.865,3.4,2.8,3.75,3.8,3.0
FB0368,23,Female,Student,Tier 2,120000.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,42301.0,28657.0,3110.0,13018.0,83976.0,0.026,0.7,3.0,3.8,2.75,1.8,2.5
FB0369,22,Female,Intern,Tier 1,120000.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,,4.0,33075.0,15059.0,23240.0,4940.0,53074.0,0.194,0.442,4.0,3.0,2.5,1.6,4.333333333333333
FB0370,31,Female,Full-time Employee,Tier 1,120000.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,50523.0,14189.0,37646.0,0.0,64712.0,0.314,0.539,3.4,2.0,1.0,4.4,4.25
FB0371,29,Male,Student,Tier 1,100729.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,43310.0,15139.0,34483.0,0.0,58449.0,0.342,0.58,4.4,1.8,2.5,3.2,4.25
FB0372,25,Other,Intern,Tier 3,120000.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,48541.0,17244.0,9935.0,7066.0,72851.0,0.083,0.607,2.2,3.8,3.75,1.4,3.0
FB0373,20,Male,Student,Tier 3,120000.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,39754.0,11062.0,38668.0,4291.0,55107.0,0.322,0.459,3.0,2.4,2.75,4.4,3.0
FB0374,25,Female,Full-time Employee,Tier 1,120000.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,61978.0,30373.0,0.0,9070.0,101421.0,0.0,0.845,2.6,4.0,2.5,1.4,1.75
FB0375,18,Male,Student,Tier 2,120000.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,54664.0,12401.0,34803.0,0.0,67065.0,0.29,0.559,2.8,2.2,2.0,3.8,3.25
FB0376,32,Female,Student,Tier 3,120000.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,39553.0,34741.0,13928.0,15794.0,90088.0,0.116,0.751,2.6,4.6,2.0,3.4,3.25
FB0377,20,Male,Full-time Employee,Tier 2,120000.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,37883.0,6719.0,27468.0,4193.0,48795.0,0.229,0.407,3.0,1.8,2.0,3.0,4.25
FB0378,29,Male,Student,Tier 3,102850.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,32905.0,11961.0,14758.0,1192.0,46058.0,0.143,0.448,3.4,3.0,3.0,2.8,2.75
FB0379,23,Male,Full-time Employee,Tier 1,120000.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,63400.0,19262.0,25303.0,4781.0,87443.0,0.211,0.729,4.0,3.6,3.0,3.2,2.25
FB0380,20,Female,Freelancer,Tier 1,120000.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,67276.0,21905.0,12126.0,10420.0,99601.0,0.101,0.83,4.0,4.2,2.75,2.6,3.75
FB0381,23,Male,Intern,Tier 2,120000.0,3.0,4.0,,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,55290.0,31972.0,29292.0,12581.0,99843.0,0.244,0.832,3.75,3.6,4.0,4.4,3.0
FB0382,35,Female,Intern,Tier 1,120000.0,1.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,48314.0,24372.0,3048.0,12018.0,84704.0,0.025,0.706,2.6,3.8,3.25,2.4,3.75
FB0383,29,Male,Student,Tier 1,120000.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,38861.0,4745.0,43821.0,0.0,43606.0,0.365,0.363,4.0,1.8,2.25,3.6,2.75
FB0384,30,Female,Intern,Tier 1,120000.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,45747.0,20822.0,28121.0,8208.0,74777.0,0.234,0.623,2.8,2.6,3.75,3.4,2.25
FB0385,24,Female,Full-time Employee,Tier 1,120000.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,38968.0,12260.0,18778.0,2883.0,54111.0,0.156,0.451,3.0,2.0,3.5,1.6,1.75
FB0386,20,Male,Student,Tier 1,120000.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,68502.0,29162.0,12191.0,4044.0,101708.0,0.102,0.848,3.6,3.4,2.6666666666666665,1.6,2.25
FB0387,21,Male,Student,Tier 3,120000.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,34660.0,12437.0,6220.0,13440.0,60537.0,0.052,0.504,2.6,3.0,3.5,1.4,1.5
FB0388,29,Male,Intern,Tier 1,120000.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,52010.0,19566.0,14922.0,11758.0,83334.0,0.124,0.694,1.4,3.6,4.75,3.6,2.0
FB0389,33,Female,Freelancer,Tier 1,120000.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,60896.0,17099.0,25868.0,6557.0,84552.0,0.216,0.705,3.0,3.8,1.5,4.0,3.75
FB0390,27,Male,Full-time Employee,Tier 3,120000.0,,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,44392.0,5886.0,32604.0,0.0,50278.0,0.272,0.419,2.75,1.0,3.0,4.8,2.75
FB0391,30,Female,Student,Tier 3,120000.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,45154.0,18909.0,1566.0,4371.0,68434.0,0.013,0.57,1.8,3.6,2.5,2.2,3.25
FB0392,25,Female,Student,Tier 2,120000.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,46594.0,21565.0,7024.0,6800.0,74959.0,0.059,0.625,2.6,2.8,3.25,3.2,2.0
FB0393,19,Male,Full-time Employee,Tier 2,120000.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,26721.0,12362.0,25624.0,126.0,39209.0,0.214,0.327,3.2,2.2,2.0,2.6,3.0
FB0394,25,Male,Unemployed,Tier 2,74015.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,25022.0,1935.0,19857.0,0.0,26957.0,0.268,0.364,3.2,2.2,1.6666666666666667,3.0,3.5
FB0395,25,Male,Student,Tier 2,120000.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,52675.0,14915.0,17401.0,0.0,67590.0,0.145,0.563,3.2,2.8,1.75,2.2,3.75
FB0396,19,Female,Full-time Employee,Tier 1,120000.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,67101.0,21296.0,15277.0,9115.0,97512.0,0.127,0.813,3.4,3.8,3.25,2.6,2.25
FB0397,24,Male,Intern,Tier 2,120000.0,5.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,32346.0,18700.0,38162.0,5972.0,57018.0,0.318,0.475,4.2,2.0,3.5,3.6,3.5
FB0398,21,Male,Full-time Employee,Tier 2,120000.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,51155.0,14390.0,30749.0,1575.0,67120.0,0.256,0.559,2.8,2.6,2.5,3.4,4.0
FB0399,31,Female,Full-time Employee,Tier 2,120000.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,71558.0,19798.0,12084.0,2044.0,93400.0,0.101,0.778,2.6,3.8,3.25,2.4,2.25
FB0400,32,Male,Student,Tier 1,101616.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,46395.0,26213.0,31613.0,5847.0,78455.0,0.311,0.772,3.0,3.2,4.75,4.2,4.0
FB0401,33,Male,Full-time Employee,Tier 1,120000.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,52614.0,5666.0,876.0,2283.0,60563.0,0.007,0.505,2.4,2.6,1.25,1.0,2.5
